Compound_SMILES,Compound_InchiKeys,Compound_Name,UniProt_Id,Entrez_Gene_Symbol,DiscoveRx_Gene_Symbol
O=C(NC1=CC(Cl)=CC=C1)NC(C=C2)=CC=C2C3=C4C(N(C)N=C4N)=CN=C3,UUVMNPKFPGJBNX-UHFFFAOYSA-N,AKI00000047a,P12931,SRC,SRC
O=C(NC1=CC(Cl)=CC=C1)NC(C=C2)=CC=C2C3=C4C(N(C)N=C4N)=CN=C3,UUVMNPKFPGJBNX-UHFFFAOYSA-N,AKI00000047a,Q16288,NTRK3,TRKC
O=C(NC1=CC(Cl)=CC=C1)NC(C=C2)=CC=C2C3=C4C(N(C)N=C4N)=CN=C3,UUVMNPKFPGJBNX-UHFFFAOYSA-N,AKI00000047a,P35968,KDR,VEGFR2
O=C(NC1=CC(Cl)=CC=C1)NC(C=C2)=CC=C2C3=C4C(N(C)N=C4N)=CN=C3,UUVMNPKFPGJBNX-UHFFFAOYSA-N,AKI00000047a,Q56UN5,MAP3K19,YSK4
CC(C(=O)NC1CCN(C1)c1ccnc(Nc2ccc(F)cc2)n1)c1ccc(Cl)cc1,UTVWMEXPPUFQCD-UHFFFAOYSA-N,GSK1379713,Q9BYP7,WNK3,WNK3
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2ccc3OCOc3c2)cc(OC)c1OC,RPMUHLTUQBLTIL-UHFFFAOYSA-N,GSK1379766,O14965,AURKA,AURKA
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2ccc3OCOc3c2)cc(OC)c1OC,RPMUHLTUQBLTIL-UHFFFAOYSA-N,GSK1379766,Q9UQB9,AURKC,AURKC
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2ccc3OCOc3c2)cc(OC)c1OC,RPMUHLTUQBLTIL-UHFFFAOYSA-N,GSK1379766,O15197,EPHB6,EPHB6
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2ccc3OCOc3c2)cc(OC)c1OC,RPMUHLTUQBLTIL-UHFFFAOYSA-N,GSK1379766,Q92918,MAP4K1,HPK1
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2ccc3OCOc3c2)cc(OC)c1OC,RPMUHLTUQBLTIL-UHFFFAOYSA-N,GSK1379766,P51617,IRAK1,IRAK1
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2ccc3OCOc3c2)cc(OC)c1OC,RPMUHLTUQBLTIL-UHFFFAOYSA-N,GSK1379766,Q9Y616,IRAK3,IRAK3
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2ccc3OCOc3c2)cc(OC)c1OC,RPMUHLTUQBLTIL-UHFFFAOYSA-N,GSK1379766,O60674,JAK2,JAK2(JH1domain-catalytic)
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2ccc3OCOc3c2)cc(OC)c1OC,RPMUHLTUQBLTIL-UHFFFAOYSA-N,GSK1379766,Q13163,MAP2K5,MEK5
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2ccc3OCOc3c2)cc(OC)c1OC,RPMUHLTUQBLTIL-UHFFFAOYSA-N,GSK1379766,Q6P3R8,NEK5,NEK5
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2ccc3OCOc3c2)cc(OC)c1OC,RPMUHLTUQBLTIL-UHFFFAOYSA-N,GSK1379766,Q9UBF8,PI4KB,PIK4CB
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2ccc3OCOc3c2)cc(OC)c1OC,RPMUHLTUQBLTIL-UHFFFAOYSA-N,GSK1379766,Q8TBX8,PIP4K2C,PIP5K2C
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2ccc3OCOc3c2)cc(OC)c1OC,RPMUHLTUQBLTIL-UHFFFAOYSA-N,GSK1379766,Q9BRS2,RIOK1,RIOK1
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2ccc3OCOc3c2)cc(OC)c1OC,RPMUHLTUQBLTIL-UHFFFAOYSA-N,GSK1379766,O14730,RIOK3,RIOK3
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2ccc3OCOc3c2)cc(OC)c1OC,RPMUHLTUQBLTIL-UHFFFAOYSA-N,GSK1379766,Q6PHR2,ULK3,ULK3
Fc1ccc(Nc2nccc(n2)N2CCC(C2)NC(=O)c2cccc(c2)C#N)cc1,FRVXLNNIXWWUAQ-UHFFFAOYSA-N,GSK1379708,Q96J92,WNK4,WNK4
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2cccc(c2)C(C)=O)cc(OC)c1OC,FHPPXPQIIDRCLD-UHFFFAOYSA-N,GSK1379753,Q13705,ACVR2B,ACVR2B
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2cccc(c2)C(C)=O)cc(OC)c1OC,FHPPXPQIIDRCLD-UHFFFAOYSA-N,GSK1379753,O14965,AURKA,AURKA
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2cccc(c2)C(C)=O)cc(OC)c1OC,FHPPXPQIIDRCLD-UHFFFAOYSA-N,GSK1379753,O15197,EPHB6,EPHB6
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2cccc(c2)C(C)=O)cc(OC)c1OC,FHPPXPQIIDRCLD-UHFFFAOYSA-N,GSK1379753,Q9Y616,IRAK3,IRAK3
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2cccc(c2)C(C)=O)cc(OC)c1OC,FHPPXPQIIDRCLD-UHFFFAOYSA-N,GSK1379753,O60674,JAK2,JAK2(JH1domain-catalytic)
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2cccc(c2)C(C)=O)cc(OC)c1OC,FHPPXPQIIDRCLD-UHFFFAOYSA-N,GSK1379753,P10721,KIT,KIT
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2cccc(c2)C(C)=O)cc(OC)c1OC,FHPPXPQIIDRCLD-UHFFFAOYSA-N,GSK1379753,P29376,LTK,LTK
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2cccc(c2)C(C)=O)cc(OC)c1OC,FHPPXPQIIDRCLD-UHFFFAOYSA-N,GSK1379753,Q13163,MAP2K5,MEK5
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2cccc(c2)C(C)=O)cc(OC)c1OC,FHPPXPQIIDRCLD-UHFFFAOYSA-N,GSK1379753,Q13043,STK4,MST1
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2cccc(c2)C(C)=O)cc(OC)c1OC,FHPPXPQIIDRCLD-UHFFFAOYSA-N,GSK1379753,Q6P3R8,NEK5,NEK5
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2cccc(c2)C(C)=O)cc(OC)c1OC,FHPPXPQIIDRCLD-UHFFFAOYSA-N,GSK1379753,O75914,PAK3,PAK3
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2cccc(c2)C(C)=O)cc(OC)c1OC,FHPPXPQIIDRCLD-UHFFFAOYSA-N,GSK1379753,Q8TBX8,PIP4K2C,PIP5K2C
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2cccc(c2)C(C)=O)cc(OC)c1OC,FHPPXPQIIDRCLD-UHFFFAOYSA-N,GSK1379753,O75716,STK16,STK16
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,Q96D53,ADCK4,ADCK4
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,O14965,AURKA,AURKA
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,Q96GD4,AURKB,AURKB
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,O43683,BUB1,BUB1
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,O15197,EPHB6,EPHB6
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,P14616,INSRR,INSRR
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,Q9Y616,IRAK3,IRAK3
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,O60674,JAK2,JAK2(JH1domain-catalytic)
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,P53671,LIMK2,LIMK2
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,Q13163,MAP2K5,MEK5
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,O15146,MUSK,MUSK
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,Q6P3R8,NEK5,NEK5
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,P42338,PIK3CB,PIK3CB
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,Q8TBX8,PIP4K2C,PIP5K2C
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,P35590,TIE1,TIE1
COc1cccc(CNC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,DNUXCMSJSBRGFX-UHFFFAOYSA-N,GSK1379765,Q6PHR2,ULK3,ULK3
Oc1ccc(cc1)-c1c[nH]c(=O)c2cc(sc12)-c1ccncc1,CCZJKJIDVXAPAV-UHFFFAOYSA-N,GSK1033723,Q9Y243,AKT3,AKT3
Oc1ccc(cc1)-c1c[nH]c(=O)c2cc(sc12)-c1ccncc1,CCZJKJIDVXAPAV-UHFFFAOYSA-N,GSK1033723,P30530,AXL,AXL
Oc1ccc(cc1)-c1c[nH]c(=O)c2cc(sc12)-c1ccncc1,CCZJKJIDVXAPAV-UHFFFAOYSA-N,GSK1033723,P49759,CLK1,CLK1
Oc1ccc(cc1)-c1c[nH]c(=O)c2cc(sc12)-c1ccncc1,CCZJKJIDVXAPAV-UHFFFAOYSA-N,GSK1033723,Q9HAZ1,CLK4,CLK4
Oc1ccc(cc1)-c1c[nH]c(=O)c2cc(sc12)-c1ccncc1,CCZJKJIDVXAPAV-UHFFFAOYSA-N,GSK1033723,Q09013,DMPK,DMPK
Oc1ccc(cc1)-c1c[nH]c(=O)c2cc(sc12)-c1ccncc1,CCZJKJIDVXAPAV-UHFFFAOYSA-N,GSK1033723,Q13627,DYRK1A,DYRK1A
Oc1ccc(cc1)-c1c[nH]c(=O)c2cc(sc12)-c1ccncc1,CCZJKJIDVXAPAV-UHFFFAOYSA-N,GSK1033723,Q9Y463,DYRK1B,DYRK1B
Oc1ccc(cc1)-c1c[nH]c(=O)c2cc(sc12)-c1ccncc1,CCZJKJIDVXAPAV-UHFFFAOYSA-N,GSK1033723,Q92630,DYRK2,DYRK2
Oc1ccc(cc1)-c1c[nH]c(=O)c2cc(sc12)-c1ccncc1,CCZJKJIDVXAPAV-UHFFFAOYSA-N,GSK1033723,Q8TF76,GSG2,HASPIN
Oc1ccc(cc1)-c1c[nH]c(=O)c2cc(sc12)-c1ccncc1,CCZJKJIDVXAPAV-UHFFFAOYSA-N,GSK1033723,Q9H422,HIPK3,HIPK3
Oc1ccc(cc1)-c1c[nH]c(=O)c2cc(sc12)-c1ccncc1,CCZJKJIDVXAPAV-UHFFFAOYSA-N,GSK1033723,P06213,INSR,INSR
Oc1ccc(cc1)-c1c[nH]c(=O)c2cc(sc12)-c1ccncc1,CCZJKJIDVXAPAV-UHFFFAOYSA-N,GSK1033723,Q02763,TEK,TIE2
Oc1ccc(cc1)-c1c[nH]c(=O)c2cc(sc12)-c1ccncc1,CCZJKJIDVXAPAV-UHFFFAOYSA-N,GSK1033723,Q56UN5,MAP3K19,YSK4
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,P27037,ACVR2A,ACVR2A
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,Q9UQB9,AURKC,AURKC
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,O15197,EPHB6,EPHB6
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,Q9H422,HIPK3,HIPK3
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,Q9Y616,IRAK3,IRAK3
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,O60674,JAK2,JAK2(JH1domain-catalytic)
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,P10721,KIT,KIT
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,Q13233,MAP3K1,MAP3K1
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,Q9Y4K4,MAP4K5,MAP4K5
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,Q13163,MAP2K5,MEK5
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,Q6P3R8,NEK5,NEK5
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,P09619,PDGFRB,PDGFRB
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,Q8TBX8,PIP4K2C,PIP5K2C
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,Q9BRS2,RIOK1,RIOK1
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,O14730,RIOK3,RIOK3
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,Q16288,NTRK3,TRKC
COc1cccc(NC(=O)NC2CCN(C2)c2ccnc(Nc3cc(OC)c(OC)c(OC)c3)n2)c1,JWYSBCWFKGORAC-UHFFFAOYSA-N,GSK1379763,Q6PHR2,ULK3,ULK3
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,O96017,CHEK2,CHEK2
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,O14578,CIT,CIT
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,Q6DT37,CDC42BPG,DMPK2
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,P45983,MAPK8,JNK1
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,P45984,MAPK9,JNK2
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,P53779,MAPK10,JNK3
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,Q15746,MYLK,MYLK
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,Q16539,MAPK14,p38-alpha
CS(=O)(=O)c1ccccc1-c1nc(c([nH]1)-c1ccncc1)-c1ccc(F)cc1,SCVJGNCJNHIZPW-UHFFFAOYSA-N,SB-213663,Q9UHD2,TBK1,TBK1
NC(=O)c1cc(cc2c(c[nH]c12)C1CCNCC1)-c1ccccc1,VNEKCIHPKSZINU-UHFFFAOYSA-N,GSK301362,Q6P2M8,PNCK,CAMK1B
NC(=O)c1cc(cc2c(c[nH]c12)C1CCNCC1)-c1ccccc1,VNEKCIHPKSZINU-UHFFFAOYSA-N,GSK301362,O14920,IKBKB,IKK-beta
NC(=O)c1cc(cc2c(c[nH]c12)C1CCNCC1)-c1ccccc1,VNEKCIHPKSZINU-UHFFFAOYSA-N,GSK301362,P23458,JAK1,JAK1(JH2domain-pseudokinase)
NC(=O)c1cc(cc2c(c[nH]c12)C1CCNCC1)-c1ccccc1,VNEKCIHPKSZINU-UHFFFAOYSA-N,GSK301362,O60674,JAK2,JAK2(JH1domain-catalytic)
NC(=O)c1cc(cc2c(c[nH]c12)C1CCNCC1)-c1ccccc1,VNEKCIHPKSZINU-UHFFFAOYSA-N,GSK301362,Q13188,STK3,MST2
NC(=O)c1cc(cc2c(c[nH]c12)C1CCNCC1)-c1ccccc1,VNEKCIHPKSZINU-UHFFFAOYSA-N,GSK301362,Q86YV6,MYLK4,MYLK4
NC(=O)c1cc(cc2c(c[nH]c12)C1CCNCC1)-c1ccccc1,VNEKCIHPKSZINU-UHFFFAOYSA-N,GSK301362,Q9H093,NUAK2,SNARK
NC(=O)c1cc(cc2c(c[nH]c12)C1CCNCC1)-c1ccccc1,VNEKCIHPKSZINU-UHFFFAOYSA-N,GSK301362,Q7L7X3,TAOK1,TAOK1
NC(=O)c1cc(cc2c(c[nH]c12)C1CCNCC1)-c1ccccc1,VNEKCIHPKSZINU-UHFFFAOYSA-N,GSK301362,Q9H2K8,TAOK3,TAOK3
NC(=O)c1cc(cc2c(c[nH]c12)C1CCNCC1)-c1ccccc1,VNEKCIHPKSZINU-UHFFFAOYSA-N,GSK301362,P29597,TYK2,TYK2(JH2domain-pseudokinase)
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O14936,CASK,CASK
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,Q00526,CDK3,CDK3
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P11802,CDK4,CDK4-cyclinD1
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O14757,CHEK1,CHEK1
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P78368,CSNK1G2,CSNK1G2
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O43293,DAPK3,DAPK3
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,Q08345,DDR1,DDR1
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P29323,EPHB2,EPHB2
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P27361,MAPK3,ERK1
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P22455,FGFR4,FGFR4
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O14920,IKBKB,IKK-beta
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P51617,IRAK1,IRAK1
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,Q6P3R8,NEK5,NEK5
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,Q9UBE8,NLK,NLK
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P09619,PDGFRB,PDGFRB
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O60331,PIP5K1C,PIP5K1C
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,Q02156,PRKCE,PRKCE
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,O94806,PRKD3,PRKD3
Fc1ccc(CNc2nccc(NCCNC(=O)c3cc4ccccc4s3)n2)cc1,HPIYDXWBJUHQIS-UHFFFAOYSA-N,GSK1379944,P07949,RET,RET
COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)Nc2cccc(c2)C(C)=O)cc(OC)c1OC,FHPPXPQIIDRCLD-UHFFFAOYSA-N,GSK1379753,Q16288,NTRK3,TRKC
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q8IVW4,CDKL3,CDKL3
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P49759,CLK1,CLK1
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q8TD08,MAPK15,ERK8
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q86Z02,HIPK1,HIPK1
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q9H2X6,HIPK2,HIPK2
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q9H422,HIPK3,HIPK3
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P45983,MAPK8,JNK1
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P53779,MAPK10,JNK3
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P10721,KIT,KIT
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P46734,MAP2K3,MEK3
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,P51956,NEK3,NEK3
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q6P3R8,NEK5,NEK5
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q8TBX8,PIP4K2C,PIP5K2C
Cc1ccc2c(cnn2n1)-c1ccnc(Nc2ccc(cc2)C(F)(F)F)n1,LOAIUSJMQXSEBK-UHFFFAOYSA-N,GW819776,Q9BVS4,RIOK2,RIOK2
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P00519,ABL1,ABL1-phosphorylated
